ITEM;ENTIDADE;UF;Regiao;ID_MUNICIPIO;Localizacao;nota_CN;tipo;scores;categoria;PE;DOUTORADO;MESTRADO;ESPECIALIZAÇÃO;SEM.QUALIFICAÇÃO
4743;13046446;AM;Norte;1303502;Urbana;619;Regular;44,86331169;Adequada;0,83;0;0,1;0,6;0,3
4744;52096939;GO;CO;5208806;Urbana;488,7;Regular;44,8664464;Adequada;0,26;0;0;0;1
4745;35019203;SP;Sudeste;3530508;Urbana;471,1;Regular;44,86890836;Adequada;0,25;0;0;1;0
4746;35037175;SP;Sudeste;3518404;Urbana;453,5;Regular;44,86979285;Adequada;0,27;0;0;0;1
4747;17006430;TO;Norte;1702158;Urbana;446,8;Regular;44,87004675;Adequada;0,71;0;0;0;1
4748;23064676;CE;Nordeste;2304400;Urbana;488,6;Regular;44,8705138;Adequada;0,83;0;0;0,5;0,5
4749;31043559;MG;Sudeste;3127701;Urbana;484,2;Regular;44,87103243;Adequada;0,67;0;0;0;1
4750;31062499;MG;Sudeste;3135209;Urbana;473;Profissionalizante;44,87180834;Adequada;0,33;0;0;0,4;0,6
4751;35039385;SP;Sudeste;3550308;Urbana;449,9;Regular;44,87467325;Adequada;0,41;0;0;1;0
4752;42076579;SC;Sul;4201406;Urbana;517,7;Regular;44,87675635;Adequada;0,64;0;0;1;0
4753;21174148;MA;Nordeste;2102804;Urbana;512,6;Regular;44,87778932;Adequada;0,28;0;0;1;0
4754;35919913;SP;Sudeste;3552205;Urbana;486,2;Regular;44,88131904;Adequada;0,96;0;0;0;1
4755;29094143;BA;Nordeste;2910800;Urbana;510,2;Regular;44,88410904;Adequada;0,25;0;0;0,75;0,25
4756;33014310;RJ;Sudeste;3304755;Rural;473,7;Regular;44,88613961;Adequada;0,69;0;0,45;0,3;0,25
4757;31070149;MG;Sudeste;3162906;Urbana;481,8;Regular;44,89336953;Adequada;0,93;0;0,36;0,14;0,5
4758;24080829;RN;Nordeste;2408953;Urbana;461,4;Regular;44,89370273;Adequada;0,82;0;0;0;1
4759;35433858;SP;Sudeste;3550308;Urbana;580,6;Profissionalizante;44,89561157;Adequada;0,67;0;0,5;0;0,5
4760;41396022;PR;Sul;4119954;Urbana;471,2;Regular;44,89746112;Adequada;0,89;0;0;0,63;0,38
4761;31023655;MG;Sudeste;3120102;Urbana;488,5;Profissionalizante;44,89834027;Adequada;0,3;1;0;0;0
4762;35903012;SP;Sudeste;3556453;Urbana;468,2;Regular;44,89976573;Adequada;0,5;0;0;0;1
4763;35029737;SP;Sudeste;3502804;Urbana;454,5;Regular;44,90753807;Adequada;0,58;0;0;0;1
4764;22017771;PI;Nordeste;2200400;Urbana;459,4;Regular;44,91204259;Adequada;0,76;0;0;0,13;0,87
4765;23095075;CE;Nordeste;2313203;Urbana;459,9;Regular;44,91344353;Adequada;0,93;0;0;0;1
4766;29249104;BA;Nordeste;2919405;Urbana;499,4;Regular;44,91547742;Adequada;0,42;0;0;1;0
4767;29265932;BA;Nordeste;2931806;Urbana;488,8;Regular;44,91547742;Adequada;0,36;0;0;1;0
4768;29283647;BA;Nordeste;2917102;Urbana;478;Profissionalizante;44,91547742;Adequada;0,46;0;0;0,54;0,46
4769;29426960;BA;Nordeste;2924801;Urbana;473,2;Profissionalizante;44,91547742;Adequada;0,22;0;0;1;0
4770;35477321;SP;Sudeste;3515004;Urbana;490,7;Regular;44,91934337;Adequada;0,33;0;0;1;0
4771;21251320;MA;Nordeste;2106300;Urbana;467,3;Regular;44,91993156;Adequada;0,45;0;0;0,63;0,38
4772;23132000;CE;Nordeste;2311801;Urbana;464,4;Regular;44,92044421;Adequada;0,5;0;0;0,31;0,69
4773;51028565;MT;CO;5107958;Urbana;474,6;Regular;44,92174548;Adequada;0,35;0;1;0;0
4774;35038957;SP;Sudeste;3552205;Urbana;480,7;Regular;44,92560912;Adequada;0,43;0;0;0,88;0,12
4775;35047797;SP;Sudeste;3526704;Rural;491;Regular;44,92645872;Adequada;0,67;0;0;0,5;0,5
4776;31081272;MG;Sudeste;3143302;Urbana;471,7;Regular;44,92863248;Adequada;0,67;0;0;0;1
4777;35910685;SP;Sudeste;3549953;Urbana;482,7;Regular;44,92923723;Adequada;0,33;0;0;0;1
4778;41028902;PR;Sul;4103701;Urbana;498,3;Regular;44,93163075;Adequada;0,78;0;0,21;0,5;0,29
4779;31196703;MG;Sudeste;3134202;Urbana;479,6;Mediação;44,9316977;Adequada;0,33;0;0;1;0
4780;41078586;PR;Sul;4124053;Urbana;502,6;Regular;44,93194132;Adequada;0,33;0;0;1;0
4781;35565040;SP;Sudeste;3534708;Urbana;483,9;Regular;44,93312657;Adequada;0,38;0;0;0,43;0,57
4782;21099707;MA;Nordeste;2101202;Urbana;465,5;Regular;44,93395655;Adequada;0,64;0;0;0,44;0,56
4783;23225386;CE;Nordeste;2304400;Urbana;499,7;Regular;44,93419649;Adequada;0,97;0;0;0;1
4784;31239399;MG;Sudeste;3170404;Rural;498,6;Profissionalizante;44,93512448;Adequada;0,63;0;0;0,53;0,47
4785;42013437;SC;Sul;4207007;Urbana;486,5;Regular;44,93770032;Adequada;0,44;0;0;1;0
4786;35021994;SP;Sudeste;3503208;Urbana;493,8;Regular;44,93958838;Adequada;0,48;0;0;0;1
4787;24023701;RN;Nordeste;2408409;Urbana;475;Regular;44,94019826;Adequada;0,4;0;0;1;0
4788;17026342;TO;Norte;1721000;Urbana;510,9;Regular;44,94185404;Adequada;0,36;0;0;0;1
4789;24055409;RN;Nordeste;2412203;Rural;510;Regular;44,94253063;Adequada;0,44;0;0;0;1
4790;42012112;SC;Sul;4204608;Urbana;478,3;Regular;44,94330661;Adequada;0,67;0;0;0,57;0,43
4791;22134360;PI;Nordeste;2202117;Urbana;474,8;Profissionalizante;44,94447797;Adequada;0,46;0;0;0,09;0,91
4792;12002046;AC;Norte;1200336;Urbana;468,9;Regular;44,94892257;Adequada;0,37;0;0;1;0
4793;23157020;CE;Nordeste;2304301;Urbana;474,3;Regular;44,95049715;Adequada;0,43;0;0,27;0,73;0
4794;42093716;SC;Sul;4209409;Rural;498,8;Regular;44,9527633;Adequada;0,67;0;0;0,5;0,5
4795;35900795;SP;Sudeste;3548906;Urbana;502,2;Regular;44,95300244;Adequada;0,4;0,5;0;0,5;0
4796;28007140;SE;Nordeste;2802908;Urbana;406,1;Regular;44,95457196;Adequada;0,67;0;0;0,5;0,5
4797;33079943;RJ;Sudeste;3304557;Urbana;470,5;Regular;44,96067425;Adequada;0,5;0,29;0,29;0;0,43
4798;21231559;MA;Nordeste;2112852;Urbana;460,8;Regular;44,96353216;Adequada;0,58;0;0;0,36;0,64
4799;15212602;PA;Norte;1505502;Urbana;487,2;Regular;44,96451069;Adequada;0,06;0;0;0;1
4800;35925391;SP;Sudeste;3550308;Urbana;475,4;Regular;44,96652846;Adequada;0,37;0;0;0;1
4801;31330680;MG;Sudeste;3156809;Rural;471,2;Regular;44,96677675;Adequada;0,33;0;0;0;1
4802;25094726;PB;Nordeste;2507507;Urbana;469,8;Regular;44,96704653;Adequada;0,53;0,08;0,13;0,42;0,38
4803;42010594;SC;Sul;4208807;Urbana;484;Regular;44,96823311;Adequada;0,82;0;0;0,61;0,39
4804;42108837;SC;Sul;4205407;Urbana;489,8;Regular;44,96823311;Adequada;0,6;0;0;0;1
4805;35034241;SP;Sudeste;3553005;Urbana;487,5;Regular;44,96864982;Adequada;0,34;0;0;0;1
4806;31276901;MG;Sudeste;3164431;Urbana;522,4;Regular;44,96876294;Adequada;0,38;0;0;0;1
4807;53009380;DF;CO;5300108;Rural;462,8;Regular;44,9707666;Adequada;1;0;0,33;0,67;0
4808;35003244;SP;Sudeste;3550308;Urbana;464,3;Regular;44,97244443;Adequada;0,22;0;0;0;1
4809;29309034;BA;Nordeste;2915700;Urbana;465,2;Regular;44,97510639;Adequada;0,57;0;0;1;0
4810;31068497;MG;Sudeste;3136702;Urbana;499,3;Profissionalizante;44,97956372;Adequada;1;0;0;0;1
4811;31068501;MG;Sudeste;3136702;Urbana;467,8;Regular;44,97956372;Adequada;1;0;0;0,56;0,44
4812;31193895;MG;Sudeste;3121407;Urbana;511,6;Regular;44,97956372;Adequada;1;0;0;0;1
4813;51033062;MT;CO;5100508;Rural;422,1;Regular;44,98084198;Adequada;0,8;0;0;0;1
4814;52057216;GO;CO;5215702;Urbana;472,9;Regular;44,9825805;Adequada;0,48;0;0;0;1
4815;25036017;PB;Nordeste;2509008;Urbana;474;Regular;44,98593175;Adequada;0,18;0;0;0,29;0,71
4816;51086522;MT;CO;5104104;Rural;502,3;Regular;44,9865019;Adequada;0,15;0;0;1;0
4817;52005097;GO;CO;5203401;Urbana;492,5;Regular;44,98747581;Adequada;0,41;0;0;0;1
4818;25017438;PB;Nordeste;2514206;Urbana;461,1;Regular;44,99312622;Adequada;0,67;0;0;0,5;0,5
4819;29190363;BA;Nordeste;2927408;Urbana;497,2;Regular;44,99565948;Adequada;0,26;0;0;1;0
4820;15062856;PA;Norte;1506609;Urbana;493,4;Regular;44,99625245;Adequada;0,1;0;0;0;1
4821;21173915;MA;Nordeste;2111904;Urbana;455,5;Regular;44,99633112;Adequada;0,33;0;0;1;0
4822;35006075;SP;Sudeste;3518800;Urbana;473,9;Regular;44,99825278;Adequada;0,36;0;0;1;0
4823;35011400;SP;Sudeste;3510500;Urbana;473,1;Regular;44,99844614;Adequada;0,37;0;0;0,57;0,43
4824;35924325;SP;Sudeste;3538006;Urbana;474,4;Regular;44,99880519;Adequada;0,67;0;0;0;1
4825;35922936;SP;Sudeste;3527207;Rural;635,9;Profissionalizante;44,99976773;Adequada;0,33;0;1;0;0
4826;41037340;PR;Sul;4101655;Urbana;506,5;Regular;45,00048908;Adequada;0,24;0;0,25;0,75;0
4827;35499043;SP;Sudeste;3532405;Rural;498,2;Regular;45,00336686;Adequada;0,1;0;0;0;1
4828;33131163;RJ;Sudeste;3303104;Urbana;496,6;Regular;45,00465706;Adequada;0,67;0;0;0,5;0,5
4829;32039972;ES;Sudeste;3205309;Urbana;472,6;Mediação;45,00612803;Adequada;0,5;0,33;0;0,33;0,33
4830;31002356;MG;Sudeste;3106200;Urbana;486,2;Regular;45,00624952;Adequada;1;0;0;0;1
4831;31008541;MG;Sudeste;3118601;Urbana;484,1;Regular;45,00624952;Adequada;0,91;0;0;0,2;0,8
4832;51038650;MT;CO;5103403;Urbana;464,9;Regular;45,00624952;Adequada;0,65;0,29;0;0,2;0,51
4833;31043681;MG;Sudeste;3128006;Urbana;463,4;Regular;45,00624952;Adequada;0,33;0;0;0;1
4834;35037357;SP;Sudeste;3550308;Urbana;471,5;Regular;45,00908587;Adequada;0,33;0;0;0;1
4835;35006543;SP;Sudeste;3546801;Urbana;469,6;Regular;45,01159869;Adequada;0,34;0;0;0;1
4836;31074969;MG;Sudeste;3116001;Rural;467;Profissionalizante;45,01874604;Adequada;0,57;0;0;0,63;0,38
4837;21171726;MA;Nordeste;2108009;Urbana;447,2;Regular;45,01984357;Adequada;0,19;0;0;0;1
4838;26100614;PE;Nordeste;2609204;Urbana;462,8;Profissionalizante;45,0202753;Adequada;0,08;0;0;0;1
4839;25086324;PB;Nordeste;2512721;Urbana;502,8;Regular;45,02030472;Adequada;0,06;0;0;0;1
4840;33126852;RJ;Sudeste;3304557;Urbana;482,1;Regular;45,02092202;Adequada;0,88;0;0,06;0,06;0,88
4841;15034488;PA;Norte;1504422;Urbana;483,7;Regular;45,02215069;Adequada;0,79;0;0,05;0,27;0,68
4842;15535762;PA;Norte;1503606;Urbana;491;Regular;45,02344416;Adequada;0,13;0;0;1;0
4843;52011909;GO;CO;5221601;Urbana;408,3;Regular;45,02915585;Adequada;0,38;0;0;0;1
4844;27009904;AL;Nordeste;2703403;Urbana;464,4;Regular;45,03460675;Adequada;0,67;0;0;0;1
4845;15039625;PA;Norte;1501402;Urbana;479,4;Regular;45,03657924;Adequada;0,66;0;0;0,43;0,57
4846;32036477;ES;Sudeste;3205002;Urbana;537,4;Regular;45,03674686;Adequada;0,33;0;0;1;0
4847;26413817;PE;Nordeste;2603454;Urbana;487,3;Regular;45,03676838;Adequada;0,5;0;0;0,45;0,55
4848;42057213;SC;Sul;4217550;Urbana;496,3;Regular;45,0429407;Adequada;0,33;0;0;1;0
4849;52044360;GO;CO;5205497;Urbana;470,6;Regular;45,0429407;Adequada;0,17;0;0;1;0
4850;13045750;AM;Norte;1300706;Urbana;489,3;Regular;45,04340184;Adequada;0,43;0;0,13;0,57;0,3
4851;42022029;SC;Sul;4202107;Urbana;477,6;Regular;45,04498848;Adequada;0,62;0;0,5;0;0,5
4852;35900758;SP;Sudeste;3543402;Urbana;485,1;Regular;45,04691918;Adequada;0,68;0;0;0;1
4853;43095585;RS;Sul;4311429;Urbana;438,1;Regular;45,047639;Adequada;0,27;0;0;1;0
4854;35474873;SP;Sudeste;3513504;Urbana;456;Regular;45,04928644;Adequada;0,25;0;0;0;1
4855;13028073;AM;Norte;1302603;Urbana;482,5;Regular;45,05305505;Adequada;0,85;0;0,38;0;0,62
4856;51051311;MT;CO;5107602;Urbana;465,3;Regular;45,05383422;Adequada;0,33;0;1;0;0
4857;43121446;RS;Sul;4316808;Urbana;515,1;Regular;45,05412921;Adequada;0,4;0;0;0,25;0,75
4858;52045080;GO;CO;5205802;Urbana;494,5;Regular;45,06135401;Adequada;0,67;0;0;0;1
4859;41059344;PR;Sul;4126306;Rural;496,1;Regular;45,06149568;Adequada;0,33;0;0;1;0
4860;35035105;SP;Sudeste;3542602;Rural;484,1;Regular;45,06223707;Adequada;0,45;1;0;0;0
4861;33086567;RJ;Sudeste;3304557;Urbana;455,1;Regular;45,06540453;Adequada;1;0;0;0,5;0,5
4862;31080268;MG;Sudeste;3126604;Urbana;496,9;Profissionalizante;45,06665379;Adequada;0,33;0;0;1;0
4863;31129267;MG;Sudeste;3154002;Urbana;533,7;Regular;45,06786737;Adequada;0,67;0;0;0,5;0,5
4864;35924581;SP;Sudeste;3524402;Urbana;475,6;Regular;45,07014688;Adequada;0,33;0;0;1;0
4865;35578022;SP;Sudeste;3518800;Urbana;494,3;Regular;45,07083997;Adequada;0,46;0;0,27;0;0,73
4866;21051763;MA;Nordeste;2111706;Urbana;458,4;Regular;45,07097072;Adequada;0,48;0;0;0;1
4867;35019495;SP;Sudeste;3556503;Urbana;486,8;Regular;45,07310379;Adequada;0,68;0;0;0,04;0,96
4868;35036473;SP;Sudeste;3538709;Urbana;477,7;Regular;45,07310379;Adequada;0,5;0;0;0;1
4869;35043795;SP;Sudeste;3530607;Rural;490,3;Regular;45,07310379;Adequada;0,36;0;0;0;1
4870;35027315;SP;Sudeste;3525706;Urbana;483,2;Regular;45,07310379;Adequada;0,22;0;0;0;1
4871;35041129;SP;Sudeste;3530607;Urbana;494,9;Regular;45,07310379;Adequada;0,62;0,63;0;0;0,38
4872;52092186;GO;CO;5212501;Urbana;494;Regular;45,07574241;Adequada;0,8;0;0;0;1
4873;35901386;SP;Sudeste;3541000;Urbana;473,2;Regular;45,07877134;Adequada;0,52;0;0;0,26;0,74
4874;43095623;RS;Sul;4316428;Urbana;506,7;Regular;45,07888505;Adequada;0,14;0;0;1;0
4875;35903735;SP;Sudeste;3514809;Rural;515,7;Regular;45,07890382;Adequada;0,71;0;0;0,6;0,4
4876;24070297;RN;Nordeste;2412500;Urbana;485,7;Regular;45,07941497;Adequada;0,19;0;0;0;1
4877;41074858;PR;Sul;4116703;Urbana;489,8;Regular;45,08087061;Adequada;0,67;0;0;1;0
4878;31148491;MG;Sudeste;3171600;Rural;510,6;Regular;45,08094475;Adequada;0,67;0;0;0;1
4879;23245292;CE;Nordeste;2304269;Urbana;461;Regular;45,08230456;Adequada;0,53;0;0;0,44;0,56
4880;31075167;MG;Sudeste;3139409;Urbana;515,6;Profissionalizante;45,0844414;Adequada;0,81;0;0;0,53;0,47
4881;23054409;CE;Nordeste;2302909;Urbana;461,3;Regular;45,08555665;Adequada;0,79;0;0;0,37;0,63
4882;35016287;SP;Sudeste;3552205;Urbana;490;Regular;45,08956356;Adequada;0,2;0;0;0,33;0,67
4883;41072146;PR;Sul;4104808;Urbana;536;Regular;45,09368212;Adequada;1;0;0;0,67;0,33
4884;31140899;MG;Sudeste;3120904;Urbana;458,8;Regular;45,09634597;Adequada;0,33;0;0;0;1
4885;35048124;SP;Sudeste;3513009;Urbana;480,1;Regular;45,0984105;Adequada;0,06;0;0;1;0
4886;32038852;ES;Sudeste;3205200;Urbana;479,5;Profissionalizante;45,09872304;Adequada;0,15;0;0;0,56;0,44
4887;29025354;BA;Nordeste;2918407;Urbana;479,2;Regular;45,10449361;Adequada;0,55;0;0;1;0
4888;15064646;PA;Norte;1500107;Urbana;458,9;Regular;45,10731639;Adequada;0,18;0;0;1;0
4889;43106439;RS;Sul;4314902;Urbana;455,4;Regular;45,11150665;Adequada;0,81;0;0;0;1
4890;31024228;MG;Sudeste;3132503;Urbana;502,5;Regular;45,11687582;Adequada;0,67;0;0;0,5;0,5
4891;51051931;MT;CO;5107602;Urbana;481,9;Regular;45,11704082;Adequada;0,47;0;0;0,38;0,62
4892;35924933;SP;Sudeste;3509502;Urbana;452,3;Regular;45,12243654;Adequada;0,52;0;0;0;1
4893;33074054;RJ;Sudeste;3304557;Urbana;478,2;Regular;45,12342908;Adequada;1;0;0,33;0;0,67
4894;33087750;RJ;Sudeste;3304557;Urbana;458,2;Regular;45,12342908;Adequada;0,35;0;0;0;1
4895;33142270;RJ;Sudeste;3303500;Urbana;480,9;Regular;45,12429335;Adequada;0,65;0;0,33;0;0,67
4896;35908708;SP;Sudeste;3552809;Urbana;486;Regular;45,12496569;Adequada;0,33;0;0;0;1
4897;31079944;MG;Sudeste;3118809;Urbana;456,6;Regular;45,12609832;Adequada;1;0;0;0,11;0,89
4898;21335800;MA;Nordeste;2108702;Urbana;468,4;Regular;45,12655548;Adequada;0,42;0;0;0;1
4899;33075816;RJ;Sudeste;3304557;Urbana;496,9;Regular;45,12683019;Adequada;0,71;0;0;0,67;0,33
4900;25040600;PB;Nordeste;2517100;Urbana;499,1;Regular;45,12912543;Adequada;0,65;0;0,18;0,55;0,27
4901;35012142;SP;Sudeste;3551009;Urbana;487,4;Regular;45,13392268;Adequada;0,44;0;0;0,41;0,59
4902;35036195;SP;Sudeste;3520442;Urbana;500,5;Regular;45,13737953;Adequada;0,77;0;0;0;1
4903;31032531;MG;Sudeste;3114204;Urbana;489,2;Regular;45,14029657;Adequada;1;0;0;0,33;0,67
4904;31338729;MG;Sudeste;3116100;Rural;492,1;Regular;45,14263702;Adequada;0,89;0;0;0,5;0,5
4905;35922973;SP;Sudeste;3503208;Urbana;473,9;Regular;45,14428608;Adequada;0,67;0;0,5;0;0,5
4906;35045536;SP;Sudeste;3552403;Urbana;484,7;Regular;45,14649432;Adequada;0,53;0;0;0;1
4907;35916948;SP;Sudeste;3530607;Urbana;483,5;Regular;45,14649432;Adequada;0,67;0;0;0;1
4908;52073467;GO;CO;5200258;Urbana;470,3;Regular;45,15083468;Adequada;0,79;0;0;0,23;0,77
4909;21048215;MA;Nordeste;2109809;Urbana;478;Regular;45,15389805;Adequada;0,9;0;0,17;0,5;0,33
4910;31319066;MG;Sudeste;3123528;Urbana;496,9;Regular;45,15486705;Adequada;0,38;0;0;0;1
4911;43092950;RS;Sul;4313409;Rural;512,7;Regular;45,15486705;Adequada;0,66;0;0;0,81;0,19
4912;41112563;PR;Sul;4107736;Rural;520,7;Regular;45,15892459;Adequada;0,67;0;0;1;0
4913;22027874;PI;Nordeste;2211001;Urbana;477,1;Regular;45,15929482;Adequada;0,91;0;0;0,47;0,53
4914;41357361;PR;Sul;4119152;Urbana;564,6;EJA;45,16040219;Adequada;0,56;0;0;0,66;0,34
4915;51043203;MT;CO;5108402;Urbana;470,9;Regular;45,16207412;Adequada;0,74;0;0,4;0,4;0,2
4916;35042523;SP;Sudeste;3552403;Urbana;479,7;Regular;45,16501871;Adequada;0,5;0;0;0;1
4917;52005500;GO;CO;5213707;Urbana;478,5;Regular;45,16854992;Adequada;0,31;0;0;0,55;0,45
4918;31134414;MG;Sudeste;3156106;Urbana;521;Regular;45,16952319;Adequada;0,46;0;0;0,27;0,73
4919;41361512;PR;Sul;4125506;Urbana;485,2;Regular;45,17081097;Adequada;0,67;0;0;0,38;0,63
4920;51003813;MT;CO;5100250;Urbana;463;Regular;45,17196179;Adequada;0,5;0;0;0;1
4921;12000930;AC;Norte;1200203;Rural;476,7;Regular;45,17216093;Adequada;0,36;0;0;0;1
4922;33124922;RJ;Sudeste;3304557;Urbana;477,4;Regular;45,17334107;Adequada;0,56;0;0;0;1
4923;33074151;RJ;Sudeste;3304557;Urbana;489,9;Regular;45,17343491;Adequada;1;0;0,3;0,05;0,65
4924;22129723;PI;Nordeste;2201919;Urbana;464;Regular;45,17645564;Adequada;0,58;0;0,6;0,4;0
4925;31043184;MG;Sudeste;3127701;Urbana;510,1;Regular;45,17679261;Adequada;1;0;0;0;1
4926;22082417;PI;Nordeste;2208007;Urbana;419;Regular;45,17684927;Adequada;0,5;0;0;0,83;0,17
4927;35004431;SP;Sudeste;3550308;Urbana;492,6;Regular;45,18524156;Adequada;0,45;0;0;0;1
4928;31081639;MG;Sudeste;3143302;Urbana;505,2;Regular;45,18937308;Adequada;0,51;0;0;0,13;0,88
4929;35904624;SP;Sudeste;3550308;Urbana;465,9;Regular;45,19258214;Adequada;0,33;0;0;0;1
4930;35012543;SP;Sudeste;3503505;Urbana;462,8;Regular;45,19452405;Adequada;0,33;0;0;0;1
4931;26130114;PE;Nordeste;2602902;Urbana;501,4;Regular;45,194703;Adequada;0,35;0;0;0;1
4932;35920642;SP;Sudeste;3556701;Urbana;489,2;Regular;45,1951909;Adequada;0,62;0;0;0,06;0,94
4933;31246344;MG;Sudeste;3169703;Urbana;500,6;Regular;45,19566361;Adequada;0,73;0;0;0,45;0,55
4934;52021033;GO;CO;5201108;Urbana;500;Regular;45,19566361;Adequada;0,45;0;0;0;1
4935;52069915;GO;CO;5208707;Urbana;463,5;Regular;45,19722515;Adequada;0,75;0;0;0,08;0,92
4936;22062726;PI;Nordeste;2200459;Urbana;448,2;Profissionalizante;45,19889675;Adequada;0,56;0;0;0,5;0,5
4937;41125967;PR;Sul;4105805;Urbana;474,8;Regular;45,2030209;Adequada;0,67;0;0;0,5;0,5
4938;52030822;GO;CO;5201405;Urbana;464,8;Regular;45,2030209;Adequada;0,55;0;0;0;1
4939;26129094;PE;Nordeste;2613701;Urbana;490,4;Regular;45,20636081;Adequada;0,75;0;0;0,12;0,88
4940;26092301;PE;Nordeste;2615508;Urbana;463,5;Regular;45,20636081;Adequada;0,42;0;0;0,4;0,6
4941;25068709;PB;Nordeste;2506301;Urbana;454,3;Regular;45,20895982;Adequada;0,3;0;0;0;1
4942;35029488;SP;Sudeste;3523008;Urbana;495,2;Regular;45,21142148;Adequada;0,67;0;0;0,5;0,5
4943;35041981;SP;Sudeste;3544103;Urbana;492,3;Regular;45,21222109;Adequada;0,67;0;0;0;1
4944;51014777;MT;CO;5107925;Urbana;465,8;EJA;45,21248171;Adequada;0,24;0;0;0;1
4945;33020779;RJ;Sudeste;3300506;Rural;519,4;Regular;45,21264409;Adequada;0,67;0;0,5;0;0,5
4946;27003892;AL;Nordeste;2705804;Urbana;495,8;Regular;45,21278587;Adequada;1;0;0;0;1
4947;26106060;PE;Nordeste;2607604;Urbana;496,2;Regular;45,21367427;Adequada;0,62;0;0;0;1
4948;42074851;SC;Sul;4218251;Urbana;483,8;Regular;45,21628689;Adequada;0,22;0;0;1;0
4949;31024635;MG;Sudeste;3153301;Urbana;497,3;Profissionalizante;45,21769786;Adequada;0,52;0;0;0;1
4950;22062661;PI;Nordeste;2201903;Urbana;465,4;Regular;45,21929464;Adequada;0,87;0;0;0,31;0,69
4951;31108430;MG;Sudeste;3109303;Urbana;483,5;Profissionalizante;45,22135455;Adequada;0,51;0;0;0,23;0,77
4952;35021325;SP;Sudeste;3540705;Urbana;482,2;Regular;45,22309652;Adequada;0,81;0;0;0,49;0,51
4953;35024508;SP;Sudeste;3519303;Urbana;491;Regular;45,22309652;Adequada;0,71;0;0;0;1
4954;35041348;SP;Sudeste;3510609;Urbana;483,8;Regular;45,22309652;Adequada;0,4;0;0;0,17;0,83
4955;35907212;SP;Sudeste;3544103;Urbana;471,4;Regular;45,22309652;Adequada;0,67;0;0;0;1
4956;35908423;SP;Sudeste;3528502;Urbana;436,4;Regular;45,22309652;Adequada;0,33;0;0;0;1
4957;31045349;MG;Sudeste;3162807;Urbana;477,7;Regular;45,22359808;Adequada;0,33;0;0;0;1
4958;27020819;AL;Nordeste;2709103;Urbana;468,1;Regular;45,22428168;Adequada;0,96;0;0;0,64;0,36
4959;27037010;AL;Nordeste;2704302;Urbana;452,3;Regular;45,2276033;Adequada;0,67;0;0;0,7;0,3
4960;25094637;PB;Nordeste;2507507;Urbana;459,9;Profissionalizante;45,22823779;Adequada;0,43;0;0,54;0,23;0,23
4961;51089920;MT;CO;5106174;Urbana;442,9;Regular;45,22830194;Adequada;0,33;0;0;1;0
4962;25036300;PB;Nordeste;2512309;Urbana;476,6;Profissionalizante;45,23084827;Adequada;0,32;0;0;1;0
4963;35044921;SP;Sudeste;3505708;Urbana;475,2;Regular;45,23528971;Adequada;0,73;0;0;0,16;0,84
4964;35900217;SP;Sudeste;3506003;Urbana;470,9;Regular;45,23528971;Adequada;1;0;0;0;1
4965;35905598;SP;Sudeste;3543907;Urbana;476,9;Regular;45,23528971;Adequada;0,67;0;0;0,22;0,78
4966;35015696;SP;Sudeste;3523909;Urbana;511;Regular;45,23528971;Adequada;0,74;0;0;0;1
4967;35910533;SP;Sudeste;3525201;Urbana;465,4;Regular;45,23528971;Adequada;0,51;0;0,65;0;0,35
4968;52052613;GO;CO;5211909;Urbana;482,1;Regular;45,23591888;Adequada;0,43;0;0;0,12;0,88
4969;43170498;RS;Sul;4307005;Urbana;505,5;Regular;45,24512656;Adequada;0,67;0;0,32;0,18;0,5
4970;31002143;MG;Sudeste;3106200;Urbana;519,6;Regular;45,2473446;Adequada;0,51;0;0;0;1
4971;41136276;PR;Sul;4119509;Urbana;484,9;Regular;45,2473446;Adequada;0,83;0;0;0,4;0,6
4972;52038530;GO;CO;5209200;Urbana;466,4;Regular;45,24740317;Adequada;0,4;0;0;0;1
4973;29319218;BA;Nordeste;2910727;Urbana;467,6;Regular;45,24872045;Adequada;0,44;0;0;0,63;0,37
4974;35021167;SP;Sudeste;3544004;Urbana;524;Profissionalizante;45,25183099;Adequada;0,55;0;1;0;0
4975;35006865;SP;Sudeste;3530607;Urbana;491,5;Regular;45,25218344;Adequada;0,5;0;0;0,36;0,64
4976;29182697;BA;Nordeste;2927408;Urbana;463,8;Profissionalizante;45,25221738;Adequada;0,47;0;0,35;0,65;0
4977;26123819;PE;Nordeste;2611606;Urbana;479,6;Regular;45,25393333;Adequada;0,64;0;0,43;0,57;0
4978;35045196;SP;Sudeste;3541000;Urbana;482,5;Regular;45,25491303;Adequada;0,35;0;0;0,08;0,92
4979;52066525;GO;CO;5214804;Urbana;501,4;Regular;45,25631271;Adequada;0,5;0;0;1;0
4980;35048495;SP;Sudeste;3530607;Urbana;482,1;Regular;45,25942109;Adequada;0,9;0;0;0;1
4981;11015500;RO;Norte;1100122;Urbana;492,8;Regular;45,26455992;Adequada;0,67;0;0,25;0,75;0
4982;26070782;PE;Nordeste;2610509;Urbana;464,5;Regular;45,26534117;Adequada;0,38;0;0;0,07;0,93
4983;33063389;RJ;Sudeste;3304557;Urbana;543,2;Regular;45,26603164;Adequada;0,71;0,6;0;0,4;0
4984;21068518;MA;Nordeste;2104305;Urbana;465,8;Regular;45,26646213;Adequada;0,36;0;0;0;1
